period,user_id,daily_pageviews
2018-09-17T00:00:00Z,14154,6
2018-09-18T00:00:00Z,14154,3
2018-09-19T00:00:00Z,14154,8
2018-09-27T00:00:00Z,14154,3
2018-09-28T00:00:00Z,14154,8
2018-09-30T00:00:00Z,14154,12
2018-10-01T00:00:00Z,14154,6
2018-10-02T00:00:00Z,14154,6
2018-10-03T00:00:00Z,14154,3
2018-10-09T00:00:00Z,14154,1
2018-10-11T00:00:00Z,14154,2
2018-10-15T00:00:00Z,14154,1
2018-10-18T00:00:00Z,14154,1
2018-10-19T00:00:00Z,14154,4
2018-10-28T00:00:00Z,14154,4
2018-10-29T00:00:00Z,14154,1
2018-11-02T00:00:00Z,14154,1
2018-11-16T00:00:00Z,14154,1
2018-09-19T00:00:00Z,14180,3
2018-09-21T00:00:00Z,14180,7
2018-09-24T00:00:00Z,14180,1
2018-09-27T00:00:00Z,14180,14
2018-10-02T00:00:00Z,14180,21
2018-10-03T00:00:00Z,14180,31
2018-10-04T00:00:00Z,14180,17
2018-10-07T00:00:00Z,14180,8
2018-10-09T00:00:00Z,14180,3
2018-10-10T00:00:00Z,14180,46
2018-10-11T00:00:00Z,14180,2
2018-10-15T00:00:00Z,14180,31
2018-10-17T00:00:00Z,14180,37
2018-10-18T00:00:00Z,14180,13
2018-10-19T00:00:00Z,14180,1
2018-10-22T00:00:00Z,14180,17
2018-10-23T00:00:00Z,14180,16
2018-10-24T00:00:00Z,14180,7
2018-10-25T00:00:00Z,14180,7
2018-10-30T00:00:00Z,14180,14
2018-10-31T00:00:00Z,14180,19
2018-11-05T00:00:00Z,14180,6
2018-11-06T00:00:00Z,14180,3
2018-11-07T00:00:00Z,14180,2
2018-11-08T00:00:00Z,14180,6
2018-11-13T00:00:00Z,14180,1
2018-11-14T00:00:00Z,14180,18
2018-11-15T00:00:00Z,14180,18
2018-09-20T00:00:00Z,14181,79
2018-09-21T00:00:00Z,14181,40
2018-09-22T00:00:00Z,14181,8
2018-09-23T00:00:00Z,14181,39
2018-09-24T00:00:00Z,14181,8
2018-09-25T00:00:00Z,14181,6
2018-09-26T00:00:00Z,14181,58
2018-09-27T00:00:00Z,14181,53
2018-09-28T00:00:00Z,14181,11
2018-09-29T00:00:00Z,14181,20
2018-09-30T00:00:00Z,14181,25
2018-10-01T00:00:00Z,14181,45
2018-10-02T00:00:00Z,14181,15
2018-10-03T00:00:00Z,14181,62
2018-10-04T00:00:00Z,14181,17
2018-10-05T00:00:00Z,14181,15
2018-10-06T00:00:00Z,14181,20
2018-10-07T00:00:00Z,14181,5
2018-10-08T00:00:00Z,14181,14
2018-10-09T00:00:00Z,14181,18
2018-10-10T00:00:00Z,14181,11
2018-10-11T00:00:00Z,14181,34
2018-10-16T00:00:00Z,14181,7
2018-10-17T00:00:00Z,14181,4
2018-10-25T00:00:00Z,14181,2
2018-10-28T00:00:00Z,14181,8
2018-10-29T00:00:00Z,14181,11
2018-10-30T00:00:00Z,14181,6
2018-10-31T00:00:00Z,14181,27
2018-11-01T00:00:00Z,14181,3
2018-11-02T00:00:00Z,14181,3
2018-11-03T00:00:00Z,14181,29
2018-11-04T00:00:00Z,14181,4
2018-11-05T00:00:00Z,14181,5
2018-11-06T00:00:00Z,14181,10
2018-11-07T00:00:00Z,14181,21
2018-11-08T00:00:00Z,14181,6
2018-11-09T00:00:00Z,14181,6
2018-11-10T00:00:00Z,14181,7
2018-11-11T00:00:00Z,14181,8
2018-11-12T00:00:00Z,14181,6
2018-11-13T00:00:00Z,14181,5
2018-11-14T00:00:00Z,14181,23
2018-11-15T00:00:00Z,14181,4
2018-09-19T00:00:00Z,14185,6
2018-09-20T00:00:00Z,14185,1
2018-09-24T00:00:00Z,14185,1
2018-09-25T00:00:00Z,14185,18
2018-09-30T00:00:00Z,14185,9
2018-10-01T00:00:00Z,14185,7
2018-10-02T00:00:00Z,14185,22
2018-10-04T00:00:00Z,14185,1
2018-10-07T00:00:00Z,14185,13
2018-10-08T00:00:00Z,14185,2
2018-10-09T00:00:00Z,14185,4
2018-10-10T00:00:00Z,14185,2
2018-10-14T00:00:00Z,14185,21
2018-10-17T00:00:00Z,14185,2
2018-10-19T00:00:00Z,14185,7
2018-10-21T00:00:00Z,14185,4
2018-10-23T00:00:00Z,14185,12
2018-10-24T00:00:00Z,14185,1
2018-10-28T00:00:00Z,14185,11
2018-10-30T00:00:00Z,14185,1
2018-11-02T00:00:00Z,14185,1
2018-11-06T00:00:00Z,14185,8
2018-11-08T00:00:00Z,14185,7
2018-11-11T00:00:00Z,14185,12
2018-11-14T00:00:00Z,14185,15
2018-11-15T00:00:00Z,14185,2
2018-09-24T00:00:00Z,14233,3
2018-09-17T00:00:00Z,14277,1
2018-09-19T00:00:00Z,14277,1
2018-09-20T00:00:00Z,14277,3
2018-09-21T00:00:00Z,14277,4
2018-09-23T00:00:00Z,14277,21
2018-09-24T00:00:00Z,14277,18
2018-09-25T00:00:00Z,14277,4
2018-09-26T00:00:00Z,14277,15
2018-09-27T00:00:00Z,14277,20
2018-09-28T00:00:00Z,14277,7
2018-09-30T00:00:00Z,14277,10
2018-10-01T00:00:00Z,14277,13
2018-10-02T00:00:00Z,14277,38
2018-10-03T00:00:00Z,14277,1
2018-10-04T00:00:00Z,14277,7
2018-10-05T00:00:00Z,14277,3
2018-10-14T00:00:00Z,14277,5
2018-10-15T00:00:00Z,14277,6
2018-10-16T00:00:00Z,14277,7
2018-10-17T00:00:00Z,14277,14
2018-10-19T00:00:00Z,14277,3
2018-10-20T00:00:00Z,14277,4
2018-10-21T00:00:00Z,14277,5
2018-10-22T00:00:00Z,14277,2
2018-10-23T00:00:00Z,14277,6
2018-10-24T00:00:00Z,14277,11
2018-10-25T00:00:00Z,14277,3
2018-10-26T00:00:00Z,14277,1
2018-10-28T00:00:00Z,14277,2
2018-10-29T00:00:00Z,14277,4
2018-10-30T00:00:00Z,14277,9
2018-10-31T00:00:00Z,14277,13
2018-11-01T00:00:00Z,14277,4
2018-11-04T00:00:00Z,14277,1
2018-11-06T00:00:00Z,14277,2
2018-11-07T00:00:00Z,14277,7
2018-11-10T00:00:00Z,14277,4
2018-11-11T00:00:00Z,14277,2
2018-11-12T00:00:00Z,14277,3
2018-11-14T00:00:00Z,14277,8
2018-09-18T00:00:00Z,14297,1
2018-09-19T00:00:00Z,14297,3
2018-09-24T00:00:00Z,14297,8
2018-09-25T00:00:00Z,14297,17
2018-09-26T00:00:00Z,14297,14
2018-09-27T00:00:00Z,14297,1
2018-09-28T00:00:00Z,14297,2
2018-10-02T00:00:00Z,14297,11
2018-10-03T00:00:00Z,14297,1
2018-10-09T00:00:00Z,14297,16
2018-10-10T00:00:00Z,14297,5
2018-10-15T00:00:00Z,14297,31
2018-10-16T00:00:00Z,14297,13
2018-10-17T00:00:00Z,14297,3
2018-10-23T00:00:00Z,14297,1
2018-10-24T00:00:00Z,14297,12
2018-10-30T00:00:00Z,14297,11
2018-11-06T00:00:00Z,14297,1
2018-11-07T00:00:00Z,14297,1
2018-11-14T00:00:00Z,14297,4
2018-11-15T00:00:00Z,14297,2
2018-09-19T00:00:00Z,14303,3
2018-09-25T00:00:00Z,14303,1
2018-09-27T00:00:00Z,14303,15
2018-10-03T00:00:00Z,14303,6
2018-10-10T00:00:00Z,14303,3
2018-10-16T00:00:00Z,14303,2
2018-10-17T00:00:00Z,14303,6
2018-10-24T00:00:00Z,14303,1
2018-10-25T00:00:00Z,14303,1
2018-10-31T00:00:00Z,14303,3
2018-09-19T00:00:00Z,14305,25
2018-09-20T00:00:00Z,14305,6
2018-09-24T00:00:00Z,14305,1
2018-09-27T00:00:00Z,14305,1
2018-09-28T00:00:00Z,14305,5
2018-09-29T00:00:00Z,14305,3
2018-10-01T00:00:00Z,14305,42
2018-10-02T00:00:00Z,14305,2
2018-10-03T00:00:00Z,14305,13
2018-10-04T00:00:00Z,14305,7
2018-10-05T00:00:00Z,14305,14
2018-10-08T00:00:00Z,14305,2
2018-10-10T00:00:00Z,14305,13
2018-10-11T00:00:00Z,14305,5
2018-10-31T00:00:00Z,14305,6
2018-09-19T00:00:00Z,14317,3
2018-09-20T00:00:00Z,14317,1
2018-09-21T00:00:00Z,14317,4
2018-09-25T00:00:00Z,14317,10
2018-09-26T00:00:00Z,14317,33
2018-09-27T00:00:00Z,14317,1
2018-10-01T00:00:00Z,14317,3
2018-10-02T00:00:00Z,14317,11
2018-10-03T00:00:00Z,14317,48
2018-10-04T00:00:00Z,14317,8
2018-10-05T00:00:00Z,14317,2
2018-10-07T00:00:00Z,14317,28
2018-10-08T00:00:00Z,14317,1
2018-10-10T00:00:00Z,14317,15
2018-10-14T00:00:00Z,14317,27
2018-10-17T00:00:00Z,14317,1
2018-10-18T00:00:00Z,14317,1
2018-10-22T00:00:00Z,14317,1
2018-10-23T00:00:00Z,14317,22
2018-10-24T00:00:00Z,14317,8
2018-10-25T00:00:00Z,14317,3
2018-10-28T00:00:00Z,14317,14
2018-10-29T00:00:00Z,14317,6
2018-11-06T00:00:00Z,14317,11
2018-11-07T00:00:00Z,14317,9
2018-11-08T00:00:00Z,14317,1
2018-11-11T00:00:00Z,14317,17
2018-09-21T00:00:00Z,14356,16
2018-09-24T00:00:00Z,14356,1
2018-09-25T00:00:00Z,14356,5
2018-09-26T00:00:00Z,14356,13
2018-10-01T00:00:00Z,14356,1
2018-10-02T00:00:00Z,14356,5
2018-10-03T00:00:00Z,14356,41
2018-10-05T00:00:00Z,14356,5
2018-10-07T00:00:00Z,14356,1
2018-10-10T00:00:00Z,14356,23
2018-10-11T00:00:00Z,14356,10
2018-10-13T00:00:00Z,14356,1
2018-10-14T00:00:00Z,14356,12
2018-10-15T00:00:00Z,14356,4
2018-10-16T00:00:00Z,14356,21
2018-10-17T00:00:00Z,14356,5
2018-10-22T00:00:00Z,14356,8
2018-10-23T00:00:00Z,14356,19
2018-10-24T00:00:00Z,14356,8
2018-10-25T00:00:00Z,14356,2
2018-10-26T00:00:00Z,14356,7
2018-10-31T00:00:00Z,14356,24
2018-11-01T00:00:00Z,14356,1
2018-11-06T00:00:00Z,14356,1
2018-11-07T00:00:00Z,14356,21
2018-11-14T00:00:00Z,14356,1
2018-09-19T00:00:00Z,14363,5
2018-09-24T00:00:00Z,14363,7
2018-09-25T00:00:00Z,14363,8
2018-09-26T00:00:00Z,14363,33
2018-09-27T00:00:00Z,14363,14
2018-09-28T00:00:00Z,14363,10
2018-09-29T00:00:00Z,14363,2
2018-09-30T00:00:00Z,14363,27
2018-10-01T00:00:00Z,14363,11
2018-10-02T00:00:00Z,14363,20
2018-10-03T00:00:00Z,14363,15
2018-10-04T00:00:00Z,14363,7
2018-10-05T00:00:00Z,14363,5
2018-10-06T00:00:00Z,14363,4
2018-10-07T00:00:00Z,14363,4
2018-10-08T00:00:00Z,14363,7
2018-10-09T00:00:00Z,14363,6
2018-10-10T00:00:00Z,14363,20
2018-10-11T00:00:00Z,14363,10
2018-10-12T00:00:00Z,14363,4
2018-10-13T00:00:00Z,14363,2
2018-10-14T00:00:00Z,14363,9
2018-10-15T00:00:00Z,14363,8
2018-10-16T00:00:00Z,14363,18
2018-10-17T00:00:00Z,14363,27
2018-10-18T00:00:00Z,14363,15
2018-10-19T00:00:00Z,14363,7
2018-10-20T00:00:00Z,14363,8
2018-10-21T00:00:00Z,14363,4
2018-10-23T00:00:00Z,14363,3
2018-10-24T00:00:00Z,14363,11
2018-10-25T00:00:00Z,14363,9
2018-10-27T00:00:00Z,14363,1
2018-10-29T00:00:00Z,14363,6
2018-10-30T00:00:00Z,14363,17
2018-10-31T00:00:00Z,14363,11
2018-11-01T00:00:00Z,14363,3
2018-11-02T00:00:00Z,14363,6
2018-11-03T00:00:00Z,14363,1
2018-11-04T00:00:00Z,14363,2
2018-11-05T00:00:00Z,14363,12
2018-11-07T00:00:00Z,14363,18
2018-11-08T00:00:00Z,14363,1
2018-11-09T00:00:00Z,14363,5
2018-11-10T00:00:00Z,14363,2
2018-11-12T00:00:00Z,14363,6
2018-11-14T00:00:00Z,14363,24
2018-11-16T00:00:00Z,14363,2
2018-09-19T00:00:00Z,14369,9
2018-09-24T00:00:00Z,14369,9
2018-09-26T00:00:00Z,14369,8
2018-09-27T00:00:00Z,14369,5
2018-09-28T00:00:00Z,14369,8
2018-10-03T00:00:00Z,14369,3
2018-10-04T00:00:00Z,14369,3
2018-10-06T00:00:00Z,14369,66
2018-10-09T00:00:00Z,14369,19
2018-10-10T00:00:00Z,14369,17
2018-10-11T00:00:00Z,14369,3
2018-10-14T00:00:00Z,14369,38
2018-10-17T00:00:00Z,14369,6
2018-10-21T00:00:00Z,14369,18
2018-10-22T00:00:00Z,14369,3
2018-10-24T00:00:00Z,14369,9
2018-10-28T00:00:00Z,14369,28
2018-10-31T00:00:00Z,14369,2
2018-11-01T00:00:00Z,14369,1
2018-11-04T00:00:00Z,14369,3
2018-11-07T00:00:00Z,14369,5
2018-11-11T00:00:00Z,14369,27
2018-11-14T00:00:00Z,14369,12
2018-09-19T00:00:00Z,14370,24
2018-09-23T00:00:00Z,14370,6
2018-09-24T00:00:00Z,14370,49
2018-09-25T00:00:00Z,14370,5
2018-09-26T00:00:00Z,14370,13
2018-09-27T00:00:00Z,14370,6
2018-09-28T00:00:00Z,14370,23
2018-09-29T00:00:00Z,14370,4
2018-09-30T00:00:00Z,14370,5
2018-10-01T00:00:00Z,14370,12
2018-10-02T00:00:00Z,14370,13
2018-10-03T00:00:00Z,14370,39
2018-10-04T00:00:00Z,14370,32
2018-10-05T00:00:00Z,14370,14
2018-10-08T00:00:00Z,14370,35
2018-10-09T00:00:00Z,14370,14
2018-10-10T00:00:00Z,14370,31
2018-10-11T00:00:00Z,14370,5
2018-10-12T00:00:00Z,14370,11
2018-10-14T00:00:00Z,14370,9
2018-10-15T00:00:00Z,14370,19
2018-10-18T00:00:00Z,14370,70
2018-10-19T00:00:00Z,14370,8
2018-10-20T00:00:00Z,14370,11
2018-10-21T00:00:00Z,14370,18
2018-10-26T00:00:00Z,14370,12
2018-10-27T00:00:00Z,14370,6
2018-10-28T00:00:00Z,14370,31
2018-10-29T00:00:00Z,14370,29
2018-11-04T00:00:00Z,14370,4
2018-11-05T00:00:00Z,14370,1
2018-11-06T00:00:00Z,14370,54
2018-11-07T00:00:00Z,14370,42
2018-11-08T00:00:00Z,14370,9
2018-11-14T00:00:00Z,14370,29
2018-09-20T00:00:00Z,14377,7
2018-09-26T00:00:00Z,14377,1
2018-10-01T00:00:00Z,14377,6
2018-10-02T00:00:00Z,14377,10
2018-10-03T00:00:00Z,14377,4
2018-10-09T00:00:00Z,14377,6
2018-10-10T00:00:00Z,14377,1
2018-10-12T00:00:00Z,14377,1
2018-10-17T00:00:00Z,14377,2
2018-09-20T00:00:00Z,14379,2
2018-09-24T00:00:00Z,14379,2
2018-09-25T00:00:00Z,14379,3
2018-09-26T00:00:00Z,14379,25
2018-09-27T00:00:00Z,14379,7
2018-09-28T00:00:00Z,14379,1
2018-10-01T00:00:00Z,14379,2
2018-10-02T00:00:00Z,14379,5
2018-10-03T00:00:00Z,14379,1
2018-10-04T00:00:00Z,14379,21
2018-10-08T00:00:00Z,14379,4
2018-10-10T00:00:00Z,14379,2
2018-10-11T00:00:00Z,14379,17
2018-10-12T00:00:00Z,14379,4
2018-10-13T00:00:00Z,14379,1
2018-10-15T00:00:00Z,14379,2
2018-10-18T00:00:00Z,14379,12
2018-10-21T00:00:00Z,14379,2
2018-10-22T00:00:00Z,14379,2
2018-09-23T00:00:00Z,14386,11
2018-10-02T00:00:00Z,14386,29
2018-10-07T00:00:00Z,14386,11
2018-10-17T00:00:00Z,14386,2
2018-10-24T00:00:00Z,14386,1
2018-09-20T00:00:00Z,14393,6
2018-09-24T00:00:00Z,14393,31
2018-09-25T00:00:00Z,14393,9
2018-09-26T00:00:00Z,14393,2
2018-09-28T00:00:00Z,14393,7
2018-10-01T00:00:00Z,14393,9
2018-10-02T00:00:00Z,14393,7
2018-10-03T00:00:00Z,14393,36
2018-10-05T00:00:00Z,14393,17
2018-10-09T00:00:00Z,14393,6
2018-10-10T00:00:00Z,14393,2
2018-10-16T00:00:00Z,14393,10
2018-10-17T00:00:00Z,14393,35
2018-10-18T00:00:00Z,14393,1
2018-10-22T00:00:00Z,14393,2
2018-10-24T00:00:00Z,14393,45
2018-10-29T00:00:00Z,14393,4
2018-10-30T00:00:00Z,14393,9
2018-10-31T00:00:00Z,14393,46
2018-11-05T00:00:00Z,14393,5
2018-11-06T00:00:00Z,14393,6
2018-11-07T00:00:00Z,14393,18
2018-11-08T00:00:00Z,14393,1
2018-11-12T00:00:00Z,14393,11
2018-11-14T00:00:00Z,14393,15
2018-09-21T00:00:00Z,14412,2
2018-09-24T00:00:00Z,14412,62
2018-09-25T00:00:00Z,14412,14
2018-09-26T00:00:00Z,14412,6
2018-09-27T00:00:00Z,14412,9
2018-09-30T00:00:00Z,14412,8
2018-10-01T00:00:00Z,14412,10
2018-10-02T00:00:00Z,14412,35
2018-10-03T00:00:00Z,14412,7
2018-10-08T00:00:00Z,14412,19
2018-10-09T00:00:00Z,14412,25
2018-10-11T00:00:00Z,14412,26
2018-10-12T00:00:00Z,14412,4
2018-10-15T00:00:00Z,14412,12
2018-10-16T00:00:00Z,14412,29
2018-10-17T00:00:00Z,14412,11
2018-10-18T00:00:00Z,14412,17
2018-10-19T00:00:00Z,14412,27
2018-10-22T00:00:00Z,14412,7
2018-10-23T00:00:00Z,14412,19
2018-10-24T00:00:00Z,14412,21
2018-10-25T00:00:00Z,14412,8
2018-10-26T00:00:00Z,14412,11
2018-10-27T00:00:00Z,14412,43
2018-10-29T00:00:00Z,14412,12
2018-10-30T00:00:00Z,14412,6
2018-10-31T00:00:00Z,14412,9
2018-11-05T00:00:00Z,14412,23
2018-11-06T00:00:00Z,14412,10
2018-11-07T00:00:00Z,14412,1
2018-11-12T00:00:00Z,14412,6
2018-11-13T00:00:00Z,14412,3
2018-09-14T00:00:00Z,14413,2
2018-09-24T00:00:00Z,14413,9
2018-09-26T00:00:00Z,14413,1
2018-09-27T00:00:00Z,14413,11
2018-09-30T00:00:00Z,14413,15
2018-10-01T00:00:00Z,14413,1
2018-10-02T00:00:00Z,14413,1
2018-10-03T00:00:00Z,14413,4
2018-10-05T00:00:00Z,14413,26
2018-10-06T00:00:00Z,14413,13
2018-10-07T00:00:00Z,14413,11
2018-10-11T00:00:00Z,14413,16
2018-10-12T00:00:00Z,14413,6
2018-10-17T00:00:00Z,14413,10
2018-10-18T00:00:00Z,14413,13
2018-10-19T00:00:00Z,14413,9
2018-10-20T00:00:00Z,14413,10
2018-10-21T00:00:00Z,14413,8
2018-10-23T00:00:00Z,14413,7
2018-10-27T00:00:00Z,14413,29
2018-10-29T00:00:00Z,14413,3
2018-10-30T00:00:00Z,14413,4
2018-10-31T00:00:00Z,14413,1
2018-11-03T00:00:00Z,14413,19
2018-11-04T00:00:00Z,14413,2
2018-09-20T00:00:00Z,14422,3
2018-09-21T00:00:00Z,14422,14
2018-09-23T00:00:00Z,14422,45
2018-09-24T00:00:00Z,14422,6
2018-09-26T00:00:00Z,14422,7
2018-09-27T00:00:00Z,14422,2
2018-09-29T00:00:00Z,14422,2
2018-10-03T00:00:00Z,14422,20
2018-10-04T00:00:00Z,14422,20
2018-10-05T00:00:00Z,14422,1
2018-10-08T00:00:00Z,14422,2
2018-10-11T00:00:00Z,14422,27
2018-10-17T00:00:00Z,14422,4
2018-10-24T00:00:00Z,14422,3
2018-10-26T00:00:00Z,14422,1
2018-10-29T00:00:00Z,14422,1
2018-10-30T00:00:00Z,14422,1
2018-10-31T00:00:00Z,14422,1
2018-11-01T00:00:00Z,14422,1
2018-11-07T00:00:00Z,14422,3
2018-09-26T00:00:00Z,14424,8
2018-10-02T00:00:00Z,14424,9
2018-10-03T00:00:00Z,14424,31
2018-10-04T00:00:00Z,14424,21
2018-10-05T00:00:00Z,14424,17
2018-10-06T00:00:00Z,14424,30
2018-10-07T00:00:00Z,14424,23
2018-10-08T00:00:00Z,14424,41
2018-10-09T00:00:00Z,14424,15
2018-10-11T00:00:00Z,14424,21
2018-10-16T00:00:00Z,14424,1
2018-10-29T00:00:00Z,14424,4
2018-09-28T00:00:00Z,14431,8
2018-10-04T00:00:00Z,14431,4
2018-10-05T00:00:00Z,14431,39
2018-10-06T00:00:00Z,14431,4
2018-10-08T00:00:00Z,14431,1
2018-10-09T00:00:00Z,14431,6
2018-10-15T00:00:00Z,14431,5
2018-10-16T00:00:00Z,14431,1
2018-09-24T00:00:00Z,14443,5
2018-09-27T00:00:00Z,14443,12
2018-09-28T00:00:00Z,14443,1
2018-10-02T00:00:00Z,14443,4
2018-10-03T00:00:00Z,14443,40
2018-10-04T00:00:00Z,14443,2
2018-10-05T00:00:00Z,14443,1
2018-10-09T00:00:00Z,14443,6
2018-10-10T00:00:00Z,14443,2
2018-10-11T00:00:00Z,14443,20
2018-10-17T00:00:00Z,14443,28
2018-10-25T00:00:00Z,14443,1
2018-10-28T00:00:00Z,14443,24
2018-10-29T00:00:00Z,14443,2
2018-11-01T00:00:00Z,14443,8
2018-11-06T00:00:00Z,14443,3
2018-11-07T00:00:00Z,14443,10
2018-11-08T00:00:00Z,14443,13
2018-11-14T00:00:00Z,14443,19
2018-11-15T00:00:00Z,14443,2
2018-09-24T00:00:00Z,14456,8
2018-09-25T00:00:00Z,14456,8
2018-09-26T00:00:00Z,14456,27
2018-09-27T00:00:00Z,14456,3
2018-09-28T00:00:00Z,14456,11
2018-09-30T00:00:00Z,14456,13
2018-10-01T00:00:00Z,14456,13
2018-10-02T00:00:00Z,14456,41
2018-10-03T00:00:00Z,14456,1
2018-10-05T00:00:00Z,14456,11
2018-10-08T00:00:00Z,14456,17
2018-10-09T00:00:00Z,14456,31
2018-10-10T00:00:00Z,14456,8
2018-10-11T00:00:00Z,14456,40
2018-10-15T00:00:00Z,14456,2
2018-10-16T00:00:00Z,14456,39
2018-10-18T00:00:00Z,14456,11
2018-10-20T00:00:00Z,14456,1
2018-10-22T00:00:00Z,14456,14
2018-10-23T00:00:00Z,14456,43
2018-10-24T00:00:00Z,14456,1
2018-10-25T00:00:00Z,14456,3
2018-10-29T00:00:00Z,14456,13
2018-10-30T00:00:00Z,14456,3
2018-10-31T00:00:00Z,14456,1
2018-11-01T00:00:00Z,14456,1
2018-11-05T00:00:00Z,14456,2
2018-11-06T00:00:00Z,14456,17
2018-11-07T00:00:00Z,14456,11
2018-11-08T00:00:00Z,14456,9
2018-11-12T00:00:00Z,14456,10
2018-11-13T00:00:00Z,14456,20
2018-11-14T00:00:00Z,14456,1
2018-09-29T00:00:00Z,14467,5
2018-09-30T00:00:00Z,14467,123
2018-10-01T00:00:00Z,14467,14
2018-10-02T00:00:00Z,14467,3
2018-10-03T00:00:00Z,14467,9
2018-10-07T00:00:00Z,14467,4
2018-10-08T00:00:00Z,14467,99
2018-10-09T00:00:00Z,14467,23
2018-10-10T00:00:00Z,14467,18
2018-10-11T00:00:00Z,14467,1
2018-10-14T00:00:00Z,14467,7
2018-10-15T00:00:00Z,14467,15
2018-10-16T00:00:00Z,14467,63
2018-10-17T00:00:00Z,14467,22
2018-10-18T00:00:00Z,14467,22
2018-10-19T00:00:00Z,14467,41
2018-10-20T00:00:00Z,14467,23
2018-10-21T00:00:00Z,14467,8
2018-10-22T00:00:00Z,14467,17
2018-10-23T00:00:00Z,14467,9
2018-10-24T00:00:00Z,14467,53
2018-10-25T00:00:00Z,14467,27
2018-10-26T00:00:00Z,14467,34
2018-10-27T00:00:00Z,14467,6
2018-10-29T00:00:00Z,14467,12
2018-10-30T00:00:00Z,14467,35
2018-10-31T00:00:00Z,14467,6
2018-11-01T00:00:00Z,14467,28
2018-11-02T00:00:00Z,14467,2
2018-11-06T00:00:00Z,14467,5
2018-11-07T00:00:00Z,14467,9
2018-11-08T00:00:00Z,14467,2
2018-11-09T00:00:00Z,14467,19
2018-11-10T00:00:00Z,14467,9
2018-11-12T00:00:00Z,14467,4
2018-11-13T00:00:00Z,14467,4
2018-11-14T00:00:00Z,14467,5
2018-11-15T00:00:00Z,14467,15
2018-11-16T00:00:00Z,14467,56
2018-09-19T00:00:00Z,14513,6
2018-09-24T00:00:00Z,14513,2
2018-10-02T00:00:00Z,14513,1
2018-10-03T00:00:00Z,14513,12
2018-10-04T00:00:00Z,14513,3
2018-10-09T00:00:00Z,14513,11
2018-10-10T00:00:00Z,14513,6
2018-10-11T00:00:00Z,14513,21
2018-10-14T00:00:00Z,14513,8
2018-10-23T00:00:00Z,14513,1
2018-10-24T00:00:00Z,14513,12
2018-09-10T00:00:00Z,14521,3
2018-09-17T00:00:00Z,14521,16
2018-09-27T00:00:00Z,14521,7
2018-10-01T00:00:00Z,14521,3
2018-10-02T00:00:00Z,14521,2
2018-10-03T00:00:00Z,14521,65
2018-10-04T00:00:00Z,14521,10
2018-10-05T00:00:00Z,14521,15
2018-10-10T00:00:00Z,14521,2
2018-10-13T00:00:00Z,14521,1
2018-09-21T00:00:00Z,14536,8
2018-09-22T00:00:00Z,14536,2
2018-09-24T00:00:00Z,14536,7
2018-09-25T00:00:00Z,14536,2
2018-09-26T00:00:00Z,14536,38
2018-09-27T00:00:00Z,14536,6
2018-10-02T00:00:00Z,14536,61
2018-10-03T00:00:00Z,14536,20
2018-10-04T00:00:00Z,14536,2
2018-10-07T00:00:00Z,14536,27
2018-10-08T00:00:00Z,14536,38
2018-10-10T00:00:00Z,14536,21
2018-10-16T00:00:00Z,14536,43
2018-10-17T00:00:00Z,14536,3
2018-10-20T00:00:00Z,14536,5
2018-10-23T00:00:00Z,14536,37
2018-10-24T00:00:00Z,14536,1
2018-10-25T00:00:00Z,14536,3
2018-10-30T00:00:00Z,14536,3
2018-11-04T00:00:00Z,14536,3
2018-11-06T00:00:00Z,14536,23
2018-11-12T00:00:00Z,14536,20
2018-09-18T00:00:00Z,14546,2
2018-09-25T00:00:00Z,14546,8
2018-09-28T00:00:00Z,14546,1
2018-09-19T00:00:00Z,14550,4
2018-09-21T00:00:00Z,14550,23
2018-09-24T00:00:00Z,14550,4
2018-09-25T00:00:00Z,14550,20
2018-09-28T00:00:00Z,14550,2
2018-10-01T00:00:00Z,14550,12
2018-10-03T00:00:00Z,14550,7
2018-10-04T00:00:00Z,14550,16
2018-10-09T00:00:00Z,14550,1
2018-10-11T00:00:00Z,14550,20
2018-10-15T00:00:00Z,14550,1
2018-10-16T00:00:00Z,14550,4
2018-10-19T00:00:00Z,14550,1
2018-10-23T00:00:00Z,14550,9
2018-10-24T00:00:00Z,14550,1
2018-11-05T00:00:00Z,14550,3
2018-11-12T00:00:00Z,14550,2
2018-09-19T00:00:00Z,14552,7
2018-09-24T00:00:00Z,14552,1
2018-09-25T00:00:00Z,14552,8
2018-09-26T00:00:00Z,14552,24
2018-09-27T00:00:00Z,14552,1
2018-09-28T00:00:00Z,14552,2
2018-10-02T00:00:00Z,14552,15
2018-10-03T00:00:00Z,14552,30
2018-10-04T00:00:00Z,14552,6
2018-10-08T00:00:00Z,14552,2
2018-10-09T00:00:00Z,14552,9
2018-10-10T00:00:00Z,14552,8
2018-10-11T00:00:00Z,14552,18
2018-10-14T00:00:00Z,14552,1
2018-10-15T00:00:00Z,14552,4
2018-10-16T00:00:00Z,14552,3
2018-10-17T00:00:00Z,14552,13
2018-10-18T00:00:00Z,14552,15
2018-10-19T00:00:00Z,14552,2
2018-10-20T00:00:00Z,14552,1
2018-10-24T00:00:00Z,14552,17
2018-10-25T00:00:00Z,14552,3
2018-11-06T00:00:00Z,14552,2
2018-11-07T00:00:00Z,14552,1
2018-11-08T00:00:00Z,14552,2
2018-11-13T00:00:00Z,14552,13
2018-11-14T00:00:00Z,14552,13
